"Plot","plot.stratum","Code","trunk","tree.ID","Lianas.n","dw.number","dw.percent","height","Block","Forest","Caco","elevation","slope.var"
"NP5-S3","NP5-S3 UN","NP5-S3-B3-UN",18.4619733986599,"T559",0,0,5,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 UN","NP5-S3-B4-UN",5.41126806512444,"T560",1,0,5,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 CA","NP5-S3-C1-CA",13.0507053335354,"T565",2,2,10,9,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 CA","NP5-S3-C2-CA",57.2957795130823,"T546",2,1,5,20,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 CA","NP5-S3-C3-CA",111.726770050511,"T563",3,1,10,21,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 CA","NP5-S3-C4-CA",28.966199642725,"T572",0,2,10,18,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 UN","NP5-S3-C1-UN",13.0507053335354,"T565",2,2,10,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 UN","NP5-S3-C2-UN",6.04788783749202,"T566",1,1,10,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 UN","NP5-S3-C3-UN",3.5014087480217,"T567",0,0,5,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 UN","NP5-S3-C4-UN",8.59436692696235,"T568",2,2,10,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 CA","NP5-S3-D1-CA",87.5352187005424,"T569",20,5,20,23,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 CA","NP5-S3-D2-CA",87.5352187005424,"T569",20,5,20,23,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 CA","NP5-S3-D3-CA",111.726770050511,"T563",3,1,10,23,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 CA","NP5-S3-D4-CA",28.966199642725,"T572",0,2,10,17,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 UN","NP5-S3-D1-UN",7.0028174960434,"T573",3,3,25,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 UN","NP5-S3-D2-UN",8.91267681314614,"T574",2,1,5,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 UN","NP5-S3-D3-UN",7.32112738222719,"T575",2,1,10,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S3","NP5-S3 UN","NP5-S3-D4-UN",9.23098669932993,"T576",1,2,10,1.5,"NP5","Numba Primary",57.73,999,9.5
"NP5-S4","NP5-S4 CA","NP5-S4-A1-CA",43.9267642933631,"T577",NA,NA,NA,22,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-A2-CA",105.042262440651,"T578",10,2,20,23,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-A3-CA",105.042262440651,"T578",10,2,10,23,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-A4-CA",21.6450722604978,"T580",4,1,30,28,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-A1-UN",18.1436635124761,"T581",2,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-A2-UN",7.0028174960434,"T582",3,1,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-A3-UN",16.5521140815571,"T583",3,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-A4-UN",17.1887338539247,"T584",0,4,40,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-B1-CA",105.042262440651,"T578",10,2,10,28,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-B2-CA",105.042262440651,"T578",10,1,10,22,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-B3-CA",105.042262440651,"T578",10,2,10,28,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-B4-CA",57.2957795130823,"T588",8,1,10,20,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-B1-UN",7.0028174960434,"T589",0,1,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-B2-UN",11.1408460164327,"T590",4,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-B3-UN",6.36619772367581,"T591",2,1,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-B4-UN",16.2338041953733,"T592",1,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-C1-CA",18.4619733986599,"T593",5,1,5,17,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-C2-CA",105.042262440651,"T578",10,0,10,30,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-C3-CA",37.2422566835035,"T595",13,2,5,12,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-C4-CA",57.2957795130823,"T588",8,0,10,18,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-C1-UN",19.4169030572112,"T597",3,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-C2-UN",18.4619733986599,"T593",5,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-C3-UN",9.86760647169751,"T599",3,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-C4-UN",10.1859163578813,"T600",0,3,20,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-D1-CA",98.6760647169751,"T601",0,1,5,1,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-D2-CA",98.6760647169751,"T601",0,0,5,30,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-D3-CA",24.8281711223357,"T603",20,1,5,16,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 CA","NP5-S4-D4-CA",24.8281711223357,"T603",20,1,5,16,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-D1-UN",10.8225361302489,"T605",1,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-D2-UN",9.54929658551372,"T606",1,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-D3-UN",7.32112738222719,"T607",4,0,5,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S4","NP5-S4 UN","NP5-S4-D4-UN",9.23098669932993,"T608",5,2,10,1.5,"NP5","Numba Primary",57.9,999,14.75
"NP5-S5","NP5-S5 CA","NP5-S5-A1-CA",11.7774657888003,"T609",4,0,5,11,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-A2-CA",47.7464829275686,"T610",7,1,5,21,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-A3-CA",47.7464829275686,"T610",20,1,5,17,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-A4-CA",375.605665696873,"T612",0,4,10,25,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-A1-UN",11.7774657888003,"T609",4,0,5,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-A2-UN",8.59436692696235,"T614",0,0,10,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-A3-UN",9.86760647169751,"T615",1,2,20,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-A4-UN",9.86760647169751,"T616",4,0,10,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-B1-CA",23.8732414637843,"T617",20,1,10,19,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-B2-CA",375.605665696873,"T612",20,4,10,27,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-B3-CA",375.605665696873,"T612",20,4,10,33,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-B4-CA",375.605665696873,"T612",6,4,10,23,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-B1-UN",3.5014087480217,"T621",0,1,10,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-B2-UN",9.86760647169751,"T622",3,1,10,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-B3-UN",9.86760647169751,"T623",3,0,5,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-B4-UN",7.32112738222719,"T624",0,0,5,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-C1-CA",31.5126787321953,"T625",7,0,5,17,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-C2-CA",24.1915513499681,"T626",0,3,10,18,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-C3-CA",17.8253536262923,"T627",20,0,5,19,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-C4-CA",375.605665696873,"T612",20,4,10,26,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-C1-UN",8.59436692696235,"T629",3,0,5,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-C2-UN",5.41126806512444,"T630",1,0,5,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-C3-UN",12.095775674984,"T631",1,0,5,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-C4-UN",6.36619772367581,"T632",1,0,5,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-D1-CA",91.6732472209317,"T633",20,1,10,27,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-D2-CA",375.605665696873,"T612",20,4,10,27,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-D3-CA",375.605665696873,"T612",20,4,10,30,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 CA","NP5-S5-D4-CA",49.0197224723038,"T636",20,1,10,12,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-D1-UN",17.8253536262923,"T637",1,1,30,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-D2-UN",13.687325105903,"T638",9,1,20,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-D3-UN",5.72957795130823,"T639",5,0,5,1.5,"NP5","Numba Primary",59.35,999,10.25
"NP5-S5","NP5-S5 UN","NP5-S5-D4-UN",7.63943726841098,"T640",1,1,5,1.5,"NP5","Numba Primary",59.35,999,10.25
